File:	06_07_21_blt.pgc

Блок 1
Title:	
ADC:	E-140
Started:	01.01.2001 3:28:50
Channels:	3
Rate:	200
Step:	0.005
Duration:	505.835
Size:	101168
Время, s	Nx	Ny	Nz
35.545	-0.519	-0.0227	-0.0062
35.55	-0.5177	-0.0227	-0.0049
35.555	-0.5177	-0.0227	-0.0075
35.56	-0.5177	-0.0227	-0.0075
35.565	-0.5177	-0.0227	-0.0062
35.57	-0.5177	-0.0227	-0.0075
35.575	-0.5177	-0.0214	-0.0075
35.58	-0.5152	-0.0227	-0.0075
35.585	-0.5177	-0.0227	-0.0062
35.59	-0.5177	-0.0227	-0.0062
35.595	-0.5177	-0.0227	-0.0087
35.6	-0.5165	-0.0214	-0.0075
35.605	-0.5177	-0.0227	-0.0075
35.61	-0.519	-0.0214	-0.0049
35.615	-0.519	-0.0227	-0.0087
35.62	-0.5177	-0.0227	-0.0075
35.625	-0.519	-0.0239	-0.0075
35.63	-0.5177	-0.0214	-0.0075
35.635	-0.5177	-0.0227	-0.0062
35.64	-0.5165	-0.0214	-0.0075
35.645	-0.5177	-0.0227	-0.0075
35.65	-0.5177	-0.0214	-0.0062
35.655	-0.5177	-0.0227	-0.0075
35.66	-0.519	-0.0214	-0.0062
35.665	-0.519	-0.0227	-0.0062
35.67	-0.5165	-0.0214	-0.0049
35.675	-0.5165	-0.0214	-0.0087
35.68	-0.5177	-0.0227	-0.0062
35.685	-0.5165	-0.0227	-0.0075
35.69	-0.5177	-0.0227	-0.0062
35.695	-0.5165	-0.0227	-0.0075
35.7	-0.5177	-0.0214	-0.0062
35.705	-0.519	-0.0227	-0.0075
35.71	-0.5177	-0.0214	-0.0062
35.715	-0.5177	-0.0227	-0.0087
35.72	-0.5177	-0.0227	-0.0049
35.725	-0.5177	-0.0214	-0.0075
35.73	-0.5177	-0.0227	-0.0062
35.735	-0.5177	-0.0227	-0.0062
35.74	-0.5177	-0.0227	-0.0062
35.745	-0.519	-0.0227	-0.0075
35.75	-0.5177	-0.0227	-0.0062
35.755	-0.5177	-0.0227	-0.0087
35.76	-0.5177	-0.0227	-0.0075
35.765	-0.5177	-0.0227	-0.0062
35.77	-0.5165	-0.0239	-0.0062
35.775	-0.5177	-0.0214	-0.0062
35.78	-0.5177	-0.0227	-0.0075
35.785	-0.519	-0.0214	-0.0075
35.79	-0.519	-0.0214	-0.0062
35.795	-0.5177	-0.0227	-0.0087
35.8	-0.5177	-0.0227	-0.0075
35.805	-0.5177	-0.0239	-0.0075
35.81	-0.5177	-0.0227	-0.0062
35.815	-0.519	-0.0227	-0.0075
35.82	-0.5177	-0.0214	-0.0075
35.825	-0.519	-0.0227	-0.0075
35.83	-0.5177	-0.0214	-0.0075
35.835	-0.5177	-0.0227	-0.0075
35.84	-0.5177	-0.0214	-0.0062
35.845	-0.5177	-0.0227	-0.0075
35.85	-0.5177	-0.0227	-0.0075
35.855	-0.5177	-0.0239	-0.0087
35.86	-0.5177	-0.0214	-0.0049
35.865	-0.5177	-0.0239	-0.0075
35.87	-0.5177	-0.0227	-0.0075
35.875	-0.5177	-0.0214	-0.0075
35.88	-0.5177	-0.0214	-0.0049
35.885	-0.5177	-0.0227	-0.0062
35.89	-0.519	-0.0227	-0.0075
35.895	-0.5177	-0.0239	-0.0062
35.9	-0.5165	-0.0227	-0.0049
35.905	-0.5177	-0.0227	-0.0075
35.91	-0.5177	-0.0227	-0.0062
35.915	-0.5177	-0.0227	-0.0087
35.92	-0.5177	-0.0227	-0.0075
35.925	-0.5177	-0.0227	-0.0062
35.93	-0.5177	-0.0214	-0.0075
35.935	-0.5177	-0.0214	-0.0075
35.94	-0.519	-0.0239	-0.0075
35.945	-0.5177	-0.0227	-0.0062
35.95	-0.5177	-0.0227	-0.0075
35.955	-0.519	-0.0239	-0.0075
35.96	-0.5177	-0.0214	-0.0062
35.965	-0.5177	-0.0239	-0.0062
35.97	-0.5177	-0.0227	-0.0075
35.975	-0.5177	-0.0214	-0.0087
35.98	-0.5165	-0.0227	-0.0075
35.985	-0.5165	-0.0214	-0.0087
35.99	-0.5152	-0.0239	-0.0075
35.995	-0.519	-0.0227	-0.0062
36	-0.5177	-0.0227	-0.0062
36.005	-0.5165	-0.0214	-0.0062
36.01	-0.5177	-0.0227	-0.0062
36.015	-0.5177	-0.0239	-0.0087
36.02	-0.5177	-0.0227	-0.0075
36.025	-0.5177	-0.0227	-0.0075
36.03	-0.5177	-0.0239	-0.0062
36.035	-0.5177	-0.0227	-0.0087
36.04	-0.5177	-0.0252	-0.0062
36.045	-0.5177	-0.0227	-0.0075
36.05	-0.519	-0.0227	-0.0062
36.055	-0.519	-0.0227	-0.0075
36.06	-0.5165	-0.0214	-0.0075
36.065	-0.5177	-0.0214	-0.0062
36.07	-0.5177	-0.0214	-0.0075
36.075	-0.5177	-0.0227	-0.0087
36.08	-0.519	-0.0252	-0.0062
36.085	-0.5177	-0.0214	-0.0075
36.09	-0.5177	-0.0227	-0.0075
36.095	-0.5165	-0.0214	-0.0075
36.1	-0.5177	-0.0227	-0.0087
36.105	-0.519	-0.0227	-0.0075
36.11	-0.5165	-0.0239	-0.0062
36.115	-0.5177	-0.0227	-0.0075
36.12	-0.5165	-0.0214	-0.0062
36.125	-0.5165	-0.0214	-0.0062
36.13	-0.5177	-0.0214	-0.0075
36.135	-0.5177	-0.0214	-0.0075
36.14	-0.5177	-0.0227	-0.0075
36.145	-0.5165	-0.0214	-0.0087
36.15	-0.5177	-0.0227	-0.0075
36.155	-0.5152	-0.0227	-0.0062
36.16	-0.5177	-0.0227	-0.0062
36.165	-0.5177	-0.0227	-0.0062
36.17	-0.5177	-0.0214	-0.0049
36.175	-0.5177	-0.0214	-0.0062
36.18	-0.519	-0.0239	-0.0062
36.185	-0.5165	-0.0214	-0.0062
36.19	-0.519	-0.0227	-0.0075
36.195	-0.5165	-0.0227	-0.0062
36.2	-0.5177	-0.0239	-0.0075
36.205	-0.5177	-0.0227	-0.0037
36.21	-0.5177	-0.0214	-0.0062
36.215	-0.519	-0.0201	-0.0075
36.22	-0.5177	-0.0227	-0.0062
36.225	-0.519	-0.0227	-0.0075
36.23	-0.519	-0.0239	-0.0075
36.235	-0.5177	-0.0201	-0.0087
36.24	-0.5177	-0.0214	-0.0075
36.245	-0.519	-0.0214	-0.0062
36.25	-0.5177	-0.0227	-0.0075
36.255	-0.5177	-0.0227	-0.0087
36.26	-0.519	-0.0239	-0.0062
36.265	-0.519	-0.0214	-0.0075
36.27	-0.519	-0.0227	-0.0075
36.275	-0.519	-0.0214	-0.0075
36.28	-0.5165	-0.0227	-0.0062
36.285	-0.5177	-0.0227	-0.0062
36.29	-0.519	-0.0214	-0.0062
36.295	-0.5165	-0.0214	-0.0062
36.3	-0.5177	-0.0214	-0.0075
36.305	-0.519	-0.0227	-0.0075
36.31	-0.519	-0.0227	-0.0062
36.315	-0.5165	-0.0214	-0.0075
36.32	-0.519	-0.0239	-0.0075
36.325	-0.5165	-0.0214	-0.0075
36.33	-0.5177	-0.0227	-0.0049
36.335	-0.5165	-0.0214	-0.0075
36.34	-0.5165	-0.0227	-0.0062
36.345	-0.5165	-0.0227	-0.0062
36.35	-0.519	-0.0227	-0.0062
36.355	-0.5177	-0.0227	-0.0087
36.36	-0.5165	-0.0227	-0.0075
36.365	-0.5177	-0.0201	-0.0062
36.37	-0.5177	-0.0227	-0.0075
36.375	-0.5165	-0.0214	-0.0075
36.38	-0.519	-0.0227	-0.0075
36.385	-0.5177	-0.0214	-0.0062
36.39	-0.5165	-0.0227	-0.0087
36.395	-0.5177	-0.0214	-0.0024
36.4	-0.5177	-0.0252	-0.0075
36.405	-0.5177	-0.0227	-0.0062
36.41	-0.5165	-0.0227	-0.0062
36.415	-0.5165	-0.0214	-0.0075
36.42	-0.5177	-0.0214	-0.0075
36.425	-0.5152	-0.0227	-0.0075
36.43	-0.5177	-0.0227	-0.0087
36.435	-0.5165	-0.0227	-0.0062
36.44	-0.5177	-0.0227	-0.0075
36.445	-0.5165	-0.0227	-0.0075
36.45	-0.519	-0.0227	-0.0075
36.455	-0.5177	-0.0201	-0.0075
36.46	-0.5177	-0.0227	-0.0087
36.465	-0.5165	-0.0214	-0.0062
36.47	-0.5177	-0.0227	-0.0075
36.475	-0.5177	-0.0214	-0.0075
36.48	-0.5177	-0.0227	-0.0075
36.485	-0.5165	-0.0239	-0.0062
36.49	-0.519	-0.0227	-0.0062
36.495	-0.5177	-0.0201	-0.0049
36.5	-0.5177	-0.0227	-0.0075
36.505	-0.5152	-0.0227	-0.0125
36.51	-0.5177	-0.0214	-0.0075
36.515	-0.5177	-0.0227	-0.0075
36.52	-0.5177	-0.0227	-0.0075
36.525	-0.5177	-0.0214	-0.0151
36.53	-0.5177	-0.0227	-0.0075
36.535	-0.5177	-0.0214	-0.0062
36.54	-0.5177	-0.0214	-0.0075
36.545	-0.5165	-0.0227	-0.0075
36.55	-0.5177	-0.0239	-0.0087
36.555	-0.5165	-0.0201	-0.0075
36.56	-0.5177	-0.0227	-0.0075
36.565	-0.5177	-0.0214	-0.0075
36.57	-0.5177	-0.0227	-0.0075
36.575	-0.5177	-0.0227	-0.0049
36.58	-0.5165	-0.0227	-0.0062
36.585	-0.5165	-0.0227	-0.0087
36.59	-0.5177	-0.0227	-0.0075
36.595	-0.5165	-0.0227	-0.0075
36.6	-0.5177	-0.0214	-0.0087
36.605	-0.5177	-0.0227	-0.0062
36.61	-0.5177	-0.0214	-0.0075
36.615	-0.5177	-0.0227	-0.0062
36.62	-0.519	-0.0227	-0.0075
36.625	-0.5165	-0.0214	-0.0062
36.63	-0.5177	-0.0227	-0.0062
36.635	-0.5177	-0.0214	-0.0087
36.64	-0.519	-0.0227	-0.0075
36.645	-0.5177	-0.0227	-0.0075
36.65	-0.519	-0.0227	-0.0062
36.655	-0.5177	-0.0227	-0.0062
36.66	-0.5177	-0.0214	-0.0062
36.665	-0.5177	-0.0214	-0.0075
36.67	-0.5165	-0.0227	-0.0062
36.675	-0.5177	-0.0227	-0.0075
36.68	-0.5165	-0.0227	-0.0075
36.685	-0.5165	-0.0227	-0.0075
36.69	-0.5165	-0.0227	-0.0062
36.695	-0.519	-0.0201	-0.0062
36.7	-0.5177	-0.0227	-0.0075
36.705	-0.5152	-0.0227	-0.0037
36.71	-0.5177	-0.0214	-0.0075
36.715	-0.5165	-0.0214	-0.0075
36.72	-0.5177	-0.0214	-0.0075
36.725	-0.519	-0.0227	-0.0049
36.73	-0.5165	-0.0227	-0.0075
36.735	-0.5177	-0.0227	-0.0062
36.74	-0.5177	-0.0227	-0.0075
36.745	-0.5177	-0.0227	-0.0062
36.75	-0.5177	-0.0227	-0.0075
36.755	-0.5177	-0.0227	-0.0062
36.76	-0.5177	-0.0239	-0.0062
36.765	-0.5165	-0.0227	-0.0049
36.77	-0.5165	-0.0227	-0.0075
36.775	-0.5177	-0.0214	-0.01
36.78	-0.5177	-0.0214	-0.0075
36.785	-0.5177	-0.0227	-0.0087
36.79	-0.5165	-0.0227	-0.0062
36.795	-0.519	-0.0227	-0.0075
36.8	-0.5177	-0.0214	-0.0062
36.805	-0.519	-0.0227	0.0001
36.81	-0.5177	-0.0227	-0.0062
36.815	-0.5177	-0.0227	-0.0125
36.82	-0.5177	-0.0227	-0.0087
36.825	-0.519	-0.0214	-0.0049
36.83	-0.5177	-0.0227	-0.0049
36.835	-0.5165	-0.0214	-0.0049
36.84	-0.5177	-0.0239	-0.0087
36.845	-0.5165	-0.0227	-0.0049
36.85	-0.5177	-0.0227	-0.0087
36.855	-0.5177	-0.0214	-0.0062
36.86	-0.519	-0.0227	-0.0075
36.865	-0.5165	-0.0227	-0.0075
36.87	-0.5177	-0.0227	-0.0075
36.875	-0.5177	-0.0239	-0.0062
36.88	-0.5177	-0.0227	-0.0087
36.885	-0.5177	-0.0239	-0.0075
36.89	-0.5177	-0.0214	-0.0062
36.895	-0.5165	-0.0201	-0.0075
36.9	-0.5177	-0.0214	-0.0062
36.905	-0.5177	-0.0227	-0.0075
36.91	-0.5177	-0.0227	-0.0075
36.915	-0.5177	-0.0227	-0.0075
36.92	-0.5165	-0.0214	-0.0075
36.925	-0.519	-0.0227	-0.0075
36.93	-0.5177	-0.0214	-0.0062
36.935	-0.519	-0.0214	-0.0075
36.94	-0.5177	-0.0201	-0.0062
36.945	-0.5177	-0.0227	-0.0062
36.95	-0.5177	-0.0214	-0.0075
36.955	-0.5177	-0.0227	-0.0075
36.96	-0.5177	-0.0227	-0.0075
36.965	-0.5177	-0.0227	-0.0062
36.97	-0.519	-0.0201	-0.0062
36.975	-0.5177	-0.0227	-0.0075
36.98	-0.519	-0.0227	-0.0075
36.985	-0.519	-0.0227	-0.0075
36.99	-0.519	-0.0227	-0.0049
36.995	-0.5177	-0.0227	-0.0062
37	-0.5165	-0.0214	-0.0075
37.005	-0.5177	-0.0227	-0.0087
37.01	-0.5177	-0.0214	-0.0075
37.015	-0.5177	-0.0227	-0.0075
37.02	-0.519	-0.0227	-0.0049
37.025	-0.5202	-0.0227	-0.0075
37.03	-0.5165	-0.0227	-0.0062
37.035	-0.5177	-0.0227	-0.0087
37.04	-0.5177	-0.0227	-0.0075
37.045	-0.5177	-0.0214	-0.0075
37.05	-0.5177	-0.0214	-0.0075
37.055	-0.5165	-0.0227	-0.0062
37.06	-0.5177	-0.0227	-0.0075
37.065	-0.5177	-0.0239	-0.0087
37.07	-0.5177	-0.0227	-0.0075
37.075	-0.5177	-0.0239	-0.0087
37.08	-0.5177	-0.0227	-0.0075
37.085	-0.519	-0.0227	-0.0075
37.09	-0.5152	-0.0214	-0.0087
37.095	-0.5177	-0.0227	-0.0075
37.1	-0.5177	-0.0214	-0.0075
37.105	-0.519	-0.0239	-0.0087
37.11	-0.5177	-0.0214	-0.0075
37.115	-0.5177	-0.0239	-0.0075
37.12	-0.5165	-0.0214	-0.0075
37.125	-0.5177	-0.0239	-0.0087
37.13	-0.5165	-0.0227	-0.0049
37.135	-0.5177	-0.0239	-0.0075
37.14	-0.5177	-0.0227	-0.0075
37.145	-0.5177	-0.0214	-0.0075
37.15	-0.5165	-0.0214	-0.0075
37.155	-0.519	-0.0214	-0.0075
37.16	-0.5177	-0.0214	-0.0087
37.165	-0.5177	-0.0227	-0.0075
37.17	-0.5177	-0.0227	-0.0062
37.175	-0.5165	-0.0214	-0.0075
37.18	-0.5177	-0.0214	-0.0075
37.185	-0.5165	-0.0214	-0.0075
37.19	-0.5177	-0.0201	-0.0062
37.195	-0.5177	-0.0227	-0.0075
37.2	-0.5177	-0.0214	-0.0075
37.205	-0.5165	-0.0227	-0.0062
37.21	-0.5165	-0.0214	-0.0062
37.215	-0.5165	-0.0214	-0.0049
37.22	-0.5165	-0.0214	-0.0062
37.225	-0.5177	-0.0227	-0.0062
37.23	-0.5177	-0.0214	-0.0075
37.235	-0.5165	-0.0214	-0.0075
37.24	-0.5177	-0.0214	-0.0062
37.245	-0.5177	-0.0227	-0.0062
37.25	-0.5177	-0.0227	-0.0062
37.255	-0.5177	-0.0214	-0.0062
37.26	-0.5165	-0.0214	-0.0075
37.265	-0.5177	-0.0227	-0.0075
37.27	-0.5165	-0.0214	-0.0075
37.275	-0.5177	-0.0227	-0.0075
37.28	-0.5165	-0.0214	-0.0062
37.285	-0.5177	-0.0227	-0.0075
37.29	-0.5177	-0.0227	-0.0075
37.295	-0.5165	-0.0214	-0.0075
37.3	-0.519	-0.0227	-0.0062
37.305	-0.5165	-0.0227	-0.0075
37.31	-0.5165	-0.0214	-0.0075
37.315	-0.519	-0.0227	-0.0062
37.32	-0.5165	-0.0214	-0.0049
37.325	-0.519	-0.0227	-0.0062
37.33	-0.5177	-0.0214	-0.0075
37.335	-0.5177	-0.0214	-0.0075
37.34	-0.5177	-0.0214	-0.0062
37.345	-0.519	-0.0227	-0.0075
37.35	-0.5165	-0.0227	-0.0075
37.355	-0.519	-0.0227	-0.0075
37.36	-0.519	-0.0214	-0.0062
37.365	-0.5177	-0.0214	-0.0075
37.37	-0.5177	-0.0214	-0.0062
37.375	-0.5177	-0.0227	-0.0075
37.38	-0.5165	-0.0227	-0.0075
37.385	-0.5177	-0.0239	-0.0075
37.39	-0.5177	-0.0214	-0.0049
37.395	-0.5165	-0.0214	-0.0075
37.4	-0.5177	-0.0227	-0.0062
37.405	-0.5177	-0.0227	-0.0075
37.41	-0.5177	-0.0214	-0.0062
37.415	-0.5165	-0.0214	-0.0062
37.42	-0.519	-0.0227	-0.0075
37.425	-0.5177	-0.0227	-0.0075
37.43	-0.5177	-0.0201	-0.0075
37.435	-0.5177	-0.0239	-0.0075
37.44	-0.5177	-0.0214	-0.0075
37.445	-0.5177	-0.0227	-0.0062
37.45	-0.5165	-0.0214	-0.0062
37.455	-0.5177	-0.0214	-0.0062
37.46	-0.5165	-0.0227	-0.0075
37.465	-0.5177	-0.0227	-0.0075
37.47	-0.5177	-0.0214	-0.0062
37.475	-0.5177	-0.0214	-0.0087
37.48	-0.5165	-0.0227	-0.0062
37.485	-0.5177	-0.0227	-0.0062
37.49	-0.5165	-0.0227	-0.0075
37.495	-0.5177	-0.0227	-0.0062
37.5	-0.5165	-0.0227	-0.0075
37.505	-0.5177	-0.0227	-0.0062
37.51	-0.5177	-0.0239	-0.0049
37.515	-0.5177	-0.0214	-0.0075
37.52	-0.5177	-0.0227	-0.0075
37.525	-0.5177	-0.0227	-0.0075
37.53	-0.5165	-0.0227	-0.0062
37.535	-0.5177	-0.0214	-0.0075
37.54	-0.5177	-0.0239	-0.0062
37.545	-0.5177	-0.0239	-0.0075
37.55	-0.5177	-0.0239	-0.0087
37.555	-0.5177	-0.0227	-0.0075
37.56	-0.5177	-0.0227	-0.0075
37.565	-0.5177	-0.0227	-0.0075
37.57	-0.5165	-0.0227	-0.0062
37.575	-0.5165	-0.0227	-0.0062
37.58	-0.519	-0.0239	-0.0075
37.585	-0.5165	-0.0239	-0.0062
37.59	-0.5177	-0.0239	-0.0062
37.595	-0.5165	-0.0239	-0.0062
37.6	-0.5177	-0.0227	-0.0087
37.605	-0.5177	-0.0227	-0.0075
37.61	-0.5177	-0.0214	-0.0075
37.615	-0.5177	-0.0214	-0.0062
37.62	-0.5152	-0.0239	-0.0087
37.625	-0.5177	-0.0239	-0.0087
37.63	-0.519	-0.0227	-0.0075
37.635	-0.5177	-0.0227	-0.0062
37.64	-0.5101	-0.0227	-0.0087
37.645	-0.519	-0.0227	-0.0075
37.65	-0.5165	-0.0214	-0.0062
37.655	-0.5177	-0.0214	-0.0075
37.66	-0.5165	-0.0227	-0.0087
37.665	-0.5177	-0.0239	-0.0062
37.67	-0.5139	-0.0239	-0.0075
37.675	-0.5177	-0.0214	-0.0062
37.68	-0.5165	-0.0227	-0.0062
37.685	-0.5177	-0.0201	-0.0075
37.69	-0.519	-0.0227	-0.0087
37.695	-0.5177	-0.0227	-0.0049
37.7	-0.5165	-0.0214	-0.0075
37.705	-0.5177	-0.0214	-0.0075
37.71	-0.5165	-0.0227	-0.0062
37.715	-0.5177	-0.0214	-0.0075
37.72	-0.5202	-0.0227	-0.0075
37.725	-0.519	-0.0201	-0.0075
37.73	-0.5177	-0.0227	-0.0075
37.735	-0.519	-0.0214	-0.0062
37.74	-0.5114	-0.0239	-0.0087
37.745	-0.5177	-0.0227	-0.0087
37.75	-0.5177	-0.0227	-0.0075
37.755	-0.5177	-0.0227	-0.0075
37.76	-0.519	-0.0214	-0.0075
37.765	-0.5177	-0.0214	-0.0062
37.77	-0.5177	-0.0214	-0.0075
37.775	-0.5177	-0.0227	-0.0062
37.78	-0.5165	-0.0239	-0.0075
37.785	-0.5177	-0.0227	-0.0075
37.79	-0.5177	-0.0227	-0.0062
37.795	-0.5165	-0.0214	-0.0062
37.8	-0.5202	-0.0227	-0.0087
37.805	-0.5177	-0.0227	-0.0062
37.81	-0.5177	-0.0227	-0.0075
37.815	-0.5165	-0.0227	-0.0062
37.82	-0.5177	-0.0227	-0.0075
37.825	-0.5165	-0.0214	-0.0075
37.83	-0.5177	-0.0227	-0.0075
37.835	-0.5165	-0.0214	-0.0075
37.84	-0.519	-0.0239	-0.0075
37.845	-0.5165	-0.0214	-0.0062
37.85	-0.5177	-0.0227	-0.0087
37.855	-0.519	-0.0201	-0.0075
37.86	-0.5177	-0.0214	-0.0087
37.865	-0.5165	-0.0239	-0.0075
37.87	-0.5177	-0.0214	-0.0075
37.875	-0.5165	-0.0227	-0.0062
37.88	-0.519	-0.0227	-0.0075
37.885	-0.5165	-0.0214	-0.0075
37.89	-0.519	-0.0227	-0.0075
37.895	-0.5165	-0.0214	-0.0075
37.9	-0.5177	-0.0239	-0.0087
37.905	-0.5177	-0.0214	-0.0087
37.91	-0.5165	-0.0239	-0.0075
37.915	-0.5165	-0.0214	-0.0062
37.92	-0.5165	-0.0227	-0.0087
37.925	-0.5177	-0.0227	-0.0075
37.93	-0.5177	-0.0239	-0.0062
37.935	-0.5177	-0.0227	-0.0062
37.94	-0.5177	-0.0227	-0.0062
37.945	-0.5165	-0.0214	-0.0075
37.95	-0.5177	-0.0227	-0.0087
37.955	-0.5165	-0.0227	-0.0062
37.96	-0.5177	-0.0227	-0.0062
37.965	-0.5177	-0.0214	-0.0062
37.97	-0.5177	-0.0214	-0.0075
37.975	-0.5165	-0.0214	-0.0075
37.98	-0.519	-0.0239	-0.0075
37.985	-0.5177	-0.0227	-0.0075
37.99	-0.5165	-0.0227	-0.0062
37.995	-0.5177	-0.0227	-0.0062
38	-0.5177	-0.0227	-0.0087
38.005	-0.5165	-0.0214	-0.0075
38.01	-0.519	-0.0227	-0.0049
38.015	-0.519	-0.0214	-0.0062
38.02	-0.5177	-0.0227	-0.0075
38.025	-0.5165	-0.0227	-0.0075
38.03	-0.5177	-0.0227	-0.0075
38.035	-0.5165	-0.0227	-0.0049
38.04	-0.519	-0.0239	-0.0075
38.045	-0.5165	-0.0214	-0.0075
38.05	-0.5177	-0.0227	-0.0075
38.055	-0.5177	-0.0214	-0.0062
38.06	-0.5177	-0.0227	-0.0075
38.065	-0.5177	-0.0227	-0.0075
38.07	-0.5177	-0.0227	-0.0062
38.075	-0.5177	-0.0214	-0.0075
38.08	-0.5177	-0.0239	-0.0087
38.085	-0.5177	-0.0214	-0.0062
38.09	-0.519	-0.0227	-0.0075
38.095	-0.5177	-0.0227	-0.0062
38.1	-0.5165	-0.0227	-0.0087
38.105	-0.5177	-0.0227	-0.0062
38.11	-0.5165	-0.0227	-0.0087
38.115	-0.5177	-0.0201	-0.0075
38.12	-0.5177	-0.0214	-0.0062
38.125	-0.5165	-0.0227	-0.0075
38.13	-0.5177	-0.0214	-0.0075
38.135	-0.5177	-0.0227	-0.0049
38.14	-0.5165	-0.0239	-0.0075
38.145	-0.5177	-0.0227	-0.0062
38.15	-0.5177	-0.0227	-0.0075
38.155	-0.5177	-0.0214	-0.0062
38.16	-0.5177	-0.0239	-0.0062
38.165	-0.5177	-0.0227	-0.0075
38.17	-0.5177	-0.0239	-0.0075
38.175	-0.5152	-0.0227	-0.0062
38.18	-0.519	-0.0239	-0.0075
38.185	-0.5177	-0.0239	-0.0062
38.19	-0.5177	-0.0227	-0.0075
38.195	-0.5165	-0.0214	-0.0087
38.2	-0.5177	-0.0227	-0.0075
38.205	-0.5177	-0.0239	-0.0062
38.21	-0.5177	-0.0239	-0.0049
38.215	-0.5165	-0.0227	-0.0062
38.22	-0.5177	-0.0227	-0.0062
38.225	-0.519	-0.0214	-0.0075
38.23	-0.5165	-0.0227	-0.0087
38.235	-0.5165	-0.0214	-0.0062
38.24	-0.5177	-0.0227	-0.0087
38.245	-0.519	-0.0227	-0.0075
38.25	-0.5177	-0.0214	-0.0062
38.255	-0.5165	-0.0214	-0.0062
38.26	-0.519	-0.0227	-0.0062
38.265	-0.5177	-0.0227	-0.0075
38.27	-0.5177	-0.0214	-0.0075
38.275	-0.5152	-0.0214	-0.0062
38.28	-0.519	-0.0214	-0.0075
38.285	-0.5177	-0.0201	-0.0062
38.29	-0.5165	-0.0214	-0.0062
38.295	-0.5177	-0.0214	-0.0062
38.3	-0.5165	-0.0239	-0.0075
38.305	-0.5177	-0.0239	-0.0075
38.31	-0.5177	-0.0201	-0.0062
38.315	-0.5177	-0.0239	-0.0049
38.32	-0.5165	-0.0227	-0.0062
38.325	-0.5177	-0.0227	-0.0075
38.33	-0.5177	-0.0227	-0.0075
38.335	-0.5177	-0.0227	-0.0049
38.34	-0.5165	-0.0214	-0.0075
38.345	-0.5177	-0.0214	-0.0075
38.35	-0.5177	-0.0239	-0.0075
38.355	-0.5177	-0.0239	-0.0062
38.36	-0.5177	-0.0227	-0.0075
38.365	-0.5177	-0.0227	-0.0087
38.37	-0.5177	-0.0214	-0.0087
38.375	-0.519	-0.0239	-0.0075
38.38	-0.5177	-0.0227	-0.0087
38.385	-0.519	-0.0227	-0.0075
38.39	-0.519	-0.0227	-0.0062
38.395	-0.5177	-0.0239	-0.0087
38.4	-0.5177	-0.0227	-0.0062
38.405	-0.5177	-0.0239	-0.0062
38.41	-0.5165	-0.0227	-0.0087
38.415	-0.5177	-0.0214	-0.0062
38.42	-0.5177	-0.0227	-0.0087
38.425	-0.5177	-0.0227	-0.0062
38.43	-0.519	-0.0227	-0.0062
38.435	-0.5165	-0.0227	-0.0075
38.44	-0.5177	-0.0214	-0.0075
38.445	-0.519	-0.0227	-0.0075
38.45	-0.519	-0.0214	-0.0062
38.455	-0.5177	-0.0227	-0.0062
38.46	-0.519	-0.0214	-0.0075
38.465	-0.519	-0.0227	-0.0062
38.47	-0.5177	-0.0227	-0.0075
38.475	-0.5177	-0.0227	-0.0062
38.48	-0.519	-0.0227	-0.0062
38.485	-0.5165	-0.0227	-0.0075
38.49	-0.519	-0.0214	-0.0087
38.495	-0.5177	-0.0227	-0.0075
38.5	-0.5177	-0.0214	-0.0075
38.505	-0.5177	-0.0214	-0.0062
38.51	-0.5177	-0.0214	-0.0075
38.515	-0.5177	-0.0227	-0.0075
38.52	-0.5165	-0.0214	-0.0062
38.525	-0.5177	-0.0227	-0.0075
38.53	-0.5177	-0.0227	-0.0075
38.535	-0.519	-0.0227	-0.0087
38.54	-0.5177	-0.0227	-0.0075
38.545	-0.5165	-0.0227	-0.0075
38.55	-0.5177	-0.0227	-0.0075
38.555	-0.5177	-0.0227	-0.0075
38.56	-0.5177	-0.0214	-0.0075
38.565	-0.5177	-0.0227	-0.0075
38.57	-0.5177	-0.0214	-0.0087
38.575	-0.5177	-0.0214	-0.0087
38.58	-0.5177	-0.0227	-0.0062
38.585	-0.5177	-0.0214	-0.0075
38.59	-0.5165	-0.0214	-0.0062
38.595	-0.5177	-0.0239	-0.0075
38.6	-0.5177	-0.0227	-0.0075
38.605	-0.5177	-0.0252	-0.0075
38.61	-0.5177	-0.0214	-0.0075
38.615	-0.5177	-0.0227	-0.0087
38.62	-0.5177	-0.0214	-0.0075
38.625	-0.519	-0.0227	-0.0075
38.63	-0.5177	-0.0214	-0.0062
38.635	-0.5177	-0.0239	-0.0075
38.64	-0.5177	-0.0214	-0.0062
38.645	-0.5177	-0.0227	-0.0087
38.65	-0.5177	-0.0227	-0.0075
38.655	-0.519	-0.0227	-0.0075
38.66	-0.5177	-0.0227	-0.0075
38.665	-0.5177	-0.0239	-0.0062
38.67	-0.5177	-0.0227	-0.0075
38.675	-0.5177	-0.0227	-0.0075
38.68	-0.5177	-0.0214	-0.0075
38.685	-0.5165	-0.0227	-0.0087
38.69	-0.5177	-0.0214	-0.0075
38.695	-0.5177	-0.0227	-0.0075
38.7	-0.5165	-0.0227	-0.0075
38.705	-0.5202	-0.0227	-0.0075
38.71	-0.5177	-0.0227	-0.0062
38.715	-0.5177	-0.0227	-0.0075
38.72	-0.5177	-0.0227	-0.0049
